enhanced_nb_neg,enhanced_nb_neu,enhanced_nb_pos
0.438162163635574,0.44065017620359587,0.1211876601608301
0.3638093127324,0.2984838602028298,0.3377068270647702
0.17924411007646396,0.23605491725198782,0.5847009726715482
0.15411889099183798,0.6043520372102312,0.2415290717979307
0.17193486660961965,0.6836123713970851,0.14445276199329524
0.37843297998100933,0.3704423500351888,0.2511246699838019
0.4158047629242153,0.3025548060092379,0.2816404310665468
0.44134561555764695,0.28844672647809405,0.270207657964259
0.20097718401473555,0.39928302697695955,0.3997397890083048
0.44043606742933356,0.42803116804880087,0.13153276452186557
0.46870360160448454,0.38624855107085004,0.14504784732466547
0.3683179520558858,0.4005903735623107,0.23109167438180353
0.23538835183431042,0.4064111022299657,0.35820054593572387
0.3352595376474303,0.3518479287892126,0.31289253356335706
0.24475954549889342,0.37964078985031696,0.3755996646507897
0.4547263598488803,0.2979114273977699,0.24736221275334985
0.19897274342901577,0.3558976370170462,0.4451296195539381
0.3833597907981515,0.27368431175033014,0.3429558974515183
0.4409636712013391,0.3091056327919835,0.24993069600667744
0.21970095734018774,0.38220658418280923,0.398092458477003
0.27895057240632154,0.33153987515250744,0.38950955244117097
0.29329359366816216,0.2623996019486277,0.44430680438320996
0.4728327411293148,0.26174593649535255,0.26542132237533267
0.3457679447837117,0.5638517638398258,0.09038029137646261
0.1845176900306706,0.43384653720729394,0.38163577276203553
0.17908677338225307,0.6769674863410564,0.14394574027669052
0.4384855477309006,0.257960557689785,0.3035538945793145
0.2768340781577703,0.26899019559319853,0.4541757262490312
0.1598140419462324,0.5589888902534343,0.2811970678003331
0.23982715590806153,0.5120135292932139,0.24815931479872458
0.34430044053321984,0.35766078894298875,0.29803877052379146
0.5018296022501619,0.2860802262985077,0.21209017145133047
0.19315710804546446,0.33639114761571304,0.4704517443388225
0.17102176140993694,0.4098526100723405,0.41912562851772256
0.4259607321973486,0.3485955118011489,0.22544375600150254
0.2967864401442426,0.34165773149005324,0.36155582836570416
0.4597558301790016,0.34471384861442744,0.19553032120657093
0.22894870528354952,0.5448593847762971,0.22619190994015329
0.1276578710838842,0.5016004642085754,0.37074166470754033
0.23757748665855624,0.276468451901191,0.48595406144025277
0.4236228251604522,0.2093087857934399,0.3670683890461079
0.31987933425150844,0.3104612689633226,0.3696593967851689
0.331861846770739,0.2974517063769052,0.37068644685235574
0.1903734303085905,0.33652947818868406,0.47309709150272544
0.32312282839004225,0.37673751580842463,0.3001396558015331
0.48521271775604036,0.24641774079658507,0.2683695414473746
0.3666858679997034,0.32392225914086603,0.30939187285943054
0.46038001558877695,0.47781540783877546,0.06180457657244754
0.29107480854696866,0.37472850828074544,0.33419668317228585
0.35370021952492076,0.3490334162862752,0.29726636418880403
0.16101403597568748,0.30317069315084433,0.5358152708734683
0.33045414768088355,0.37700324573997285,0.29254260657914366
0.34677546247935864,0.39387495464653716,0.2593495828741043
0.36271308061140073,0.18725322996406724,0.45003368942453204
0.40890987850633,0.2995851974720624,0.29150492402160766
0.2508688585296099,0.27723540027737265,0.4718957411930174
0.22804339604145513,0.44329503963441813,0.32866156432412674
0.4252655506603403,0.17468702732791058,0.40004742201174914
0.29040297750708244,0.6098665787750519,0.09973044371786571
0.2300960166182681,0.5448683156119278,0.22503566776980413
0.3392772612577001,0.3584811974381075,0.3022415413041925
0.26654817027664807,0.3163206206016451,0.41713120912170687
0.6196056511153485,0.18066304282058832,0.1997313060640631
0.3131876797345225,0.44150655621333496,0.24530576405214252
0.4575749138611443,0.34729806342066255,0.1951270227181931
0.34159264625907426,0.5962134395206876,0.06219391422023808
0.23733569415726463,0.2700028135236907,0.49266149231904466
0.36956481036323297,0.30581743588502136,0.3246177537517455
0.3825547857085721,0.23441142365498807,0.3830337906364399
0.31018949612473423,0.3757264449254126,0.3140840589498532
0.31069111378992426,0.33137420886139435,0.3579346773486813
0.340198030366116,0.48233111564778397,0.17747085398610007
0.23751446864441572,0.4923629486123533,0.27012258274323103
0.3744790718960386,0.3385202293912392,0.28700069871272227
0.34619660466606406,0.33133085446598837,0.3224725408679476
0.423794535083133,0.2867197781893194,0.28948568672754765
0.39072844867890344,0.3880555495375824,0.22121600178351405
0.25758612604685743,0.30316441400624605,0.43924945994689635
0.20043028392442205,0.363944126015435,0.435625590060143
0.3763700419527854,0.19830150062447585,0.4253284574227387
0.31729533330100035,0.42246958563943976,0.26023508105956
0.25404420207794337,0.319356645190536,0.42659915273152066
0.2849294724223061,0.26004050130935313,0.45503002626834094
0.3399032898768033,0.31692523394738586,0.3431714761758109
0.33738925900193123,0.3783643117775757,0.28424642922049315
0.20641124274433403,0.2747018031048242,0.5188869541508419
0.35476722853690523,0.3426850713388784,0.30254770012421645
0.18786015539838438,0.29549705079886446,0.5166427938027514
0.2905692158476738,0.25661285738111406,0.452817926771212
0.3911895395861389,0.33619074594436504,0.2726197144694961
0.27190034535693924,0.5010246237184737,0.22707503092458703
0.23996728954439261,0.22644211242716492,0.5335905980284424
0.39367385294859575,0.2754128632336503,0.33091328381775387
0.5337940265288585,0.18701663359120183,0.2791893398799396
0.10628510019646274,0.27317273433866796,0.6205421654648693
0.28208801658266774,0.3000214673086526,0.4178905161086796
0.3971258692835208,0.21150559886876485,0.3913685318477144
0.5019462332424884,0.3019380341391541,0.1961157326183575
0.39792849362784527,0.49056948797545763,0.11150201839669702
0.6694600077913486,0.2294057149678454,0.10113427724080594
0.1669170809728518,0.3609617265583335,0.4721211924688146
0.4640450925055797,0.33302481618531277,0.20293009130910752
0.5450125832699287,0.2724958018339308,0.1824916148961406
0.23970304857693747,0.2878695430479142,0.4724274083751484
0.446636593946469,0.4917528914712111,0.06161051458232001
0.2831139897576955,0.37407109389185067,0.3428149163504538
0.47072167499555484,0.30824870499189194,0.2210296200125531
0.4214399451916936,0.29607889008215044,0.28248116472615603
0.19407403234192952,0.5601152697223415,0.24581069793572896
0.22867907247798025,0.38979965906329234,0.38152126845872747
0.5601638513291399,0.3146935402416567,0.12514260842920352
0.36670508303018695,0.3456075123573416,0.28768740461247144
0.35223742870810604,0.3459605243576578,0.3018020469342363
0.2975548900310032,0.24843555616067486,0.4540095538083219
0.33813762885132653,0.31920001557851335,0.34266235557016
0.34157234788361174,0.46405637800852495,0.19437127410786328
0.2881289836106709,0.23235392201649532,0.47951709437283374
0.3188056303119982,0.2687578077560659,0.41243656193193573
0.29069417231427686,0.47840604103392786,0.23089978665179534
0.24760283174546524,0.6352248299048767,0.11717233834965804
0.34822051818288413,0.2705918119097923,0.38118766990732367
0.44388086973524526,0.31064094216349,0.24547818810126484
0.5499957691591806,0.30533585370478133,0.14466837713603808
0.19426260616336405,0.2617261443818226,0.5440112494548134
0.16185146994124355,0.40320412918330223,0.43494440087545433
0.18812189799784426,0.27526431094898884,0.5366137910531669
0.5149129268692306,0.2914437188800508,0.19364335425071857
0.45893826915476277,0.25326733429084014,0.28779439655439704
0.17432950512109294,0.6916083983778682,0.1340620965010389
0.42935036643987534,0.27160566709619216,0.29904396646393255
0.3991644602145398,0.3109409994643814,0.2898945403210787
0.12342251645522641,0.20674455477152198,0.6698329287732515
0.31048177257995446,0.421820646328241,0.26769758109180447
0.3444227449750069,0.3022024494519411,0.35337480557305195
0.3266973953170213,0.34455498125430506,0.32874762342867375
0.5991215904029747,0.23199518554054788,0.16888322405647738
0.2680114627910599,0.2665172596344538,0.46547127757448636
0.33674322806123785,0.42669509767085523,0.2365616742679069
0.41125280985813073,0.46083124303872414,0.12791594710314505
0.2310345458178948,0.4333103879126348,0.3356550662694704
0.38824534654018567,0.45440064619906356,0.15735400726075083
0.1967795213081584,0.2268424059222577,0.576378072769584
0.4446064324736968,0.39524753498348,0.16014603254282309
0.26294780938985457,0.33923753781802374,0.39781465279212186
0.38279245370969195,0.32225836050739903,0.29494918578290913
0.26114432300697615,0.3363090963413327,0.40254658065169113
0.3095556243733483,0.23759452727988062,0.452849848346771
0.42121536610203253,0.39778408263973813,0.18100055125822928
0.47604457602970973,0.2570295992510001,0.26692582471929
0.20288581079774878,0.2525451501185159,0.5445690390837353
0.29859225365825937,0.4831184107800744,0.21828933556166621
0.32693960155189894,0.3587683649761516,0.31429203347194934
0.3410514910099458,0.26138036190846,0.3975681470815942
0.495618554115321,0.3530218205691116,0.15135962531556738
0.6196863067965823,0.2877606828468118,0.09255301035660579
0.26705390640946997,0.2697637836064713,0.4631823099840588
0.1932470677352917,0.5115645189493169,0.2951884133153914
0.20011985123197537,0.3693304374200097,0.43054971134801495
0.15045619350613343,0.3536705153455391,0.49587329114832746
0.26508143851703986,0.4640623048212037,0.2708562566617565
0.3352407784341046,0.4594478462286853,0.20531137533721006
0.3397464231038778,0.37189775377590767,0.28835582312021457
0.4497044337415411,0.3557879259805239,0.1945076402779349
0.2699036410752174,0.6330483913684284,0.09704796755635417
0.34972027584190385,0.2169079622552459,0.43337176190285026
0.3385469610428434,0.22947822081170938,0.43197481814544725
0.4916116854587314,0.2609049546898775,0.247483359851391
0.41539254103086987,0.3907390192462666,0.1938684397228635
0.2915509467491383,0.4158539915262277,0.29259506172463395
0.26527722834581713,0.482290744622697,0.2524320270314858
0.36048763727217786,0.36603680109711917,0.27347556163070286
0.22548024317149426,0.46494235594508787,0.3095774008834179
0.36365127748432324,0.30073825711939045,0.3356104653962863
0.36054114773455503,0.43311529476107447,0.2063435575043706
0.2142911553375239,0.43804540597617714,0.3476634386862989
0.17527328955879776,0.7238873982159993,0.10083931222520282
0.5542776673892136,0.29022281447669757,0.15549951813408883
0.4146056564276273,0.2703252459454619,0.3150690976269108
0.26121943801099545,0.5576526293291237,0.18112793265988084
0.42239244649945856,0.294564179529035,0.2830433739715065
0.29938833452561936,0.3334475394188616,0.36716412605551907
0.3502107833285308,0.24897216215172846,0.4008170545197407
0.32684760701634374,0.35901465343592726,0.31413773954772906
0.26024404574240234,0.5661004951023509,0.1736554591552466
0.4745901227787163,0.35673994369680134,0.16866993352448237
0.5540035904934153,0.341184465476296,0.10481194403028873
0.432104883689535,0.3190911188571298,0.24880399745333526
0.34366621846664536,0.5668809855373772,0.08945279599597739
0.2969376195454507,0.41760864522362323,0.28545373523092604
0.323730371213426,0.3620789291703298,0.31419069961624424
0.5618934714059233,0.2544041918637584,0.1837023367303184
0.4325701420407819,0.4427067540525373,0.12472310390668073
0.26858477328110414,0.5924040597284403,0.13901116699045546
0.08158788249215483,0.2102779910525593,0.7081341264552858
0.2942275069605482,0.3218730824690821,0.38389941057036964
0.19083415281037633,0.23669463191719534,0.5724712152724283
0.43548101417283513,0.24721700791418075,0.3173019779129841
0.44808347229446605,0.34190095681949195,0.2100155708860419
0.29844861269423056,0.4616700170891183,0.2398813702166511
0.47668253846894193,0.3798526450927749,0.1434648164382832
0.34640709068704595,0.4066275246794629,0.24696538463349113
0.18829433708600327,0.3108076386655566,0.5008980242484402
0.4188666848977943,0.2704068343591687,0.3107264807430371
0.22929604751300048,0.42900275389557174,0.3417011985914278
0.3721015455990257,0.4275146748562795,0.2003837795446948
0.2694131109884916,0.5455881794504401,0.1849987095610682
0.3878733752195849,0.42513732126864684,0.18698930351176823
0.19373499336021988,0.3645462559758641,0.441718750663916
0.3204175357133313,0.4630781731169949,0.21650429116967382
0.3527248276513523,0.4834404847572706,0.163834687591377
0.38648305706155583,0.29873556234871346,0.31478138058973065
0.35489932459007434,0.30282307807619646,0.3422775973337292
0.3090649264574136,0.4346178420748425,0.2563172314677438
0.5495806575307616,0.37591299439036463,0.07450634807887377
0.5058375761783152,0.39170644753371003,0.10245597628797488
0.34430044053321984,0.35766078894298875,0.29803877052379146
0.5629941279089445,0.2594340992397892,0.17757177285126619
0.36749356261041416,0.17424949751378158,0.45825693987580435
0.4825302012173168,0.20541344573938058,0.3120563530433026
0.3329818653464734,0.3157667611073107,0.35125137354621594
0.7116798415785465,0.16214392868306365,0.12617622973839002
0.2754478691157854,0.3945550462500476,0.32999708463416705
0.3300409120970951,0.2912335831289054,0.3787255047739996
0.3079186294466911,0.37964673830072826,0.3124346322525806
0.24776425125583335,0.41509858950160744,0.33713715924255916
0.22504045054777874,0.6133343343258106,0.16162521512641062
0.19573552953098655,0.5308785775908167,0.2733858928781968
0.3045481944496976,0.48720219054230957,0.2082496150079928
0.36682370116541757,0.2005794373260351,0.43259686150854726
0.42621003373783295,0.37918038731869447,0.19460957894347253
0.42668737304198434,0.2860693000815942,0.28724332687642135
0.2068114270752417,0.4437338667115042,0.34945470621325403
0.25673443842214705,0.27334310928268724,0.4699224522951656
0.34904216994663206,0.36092795546738193,0.29002987458598595
0.31084831785293243,0.36631904517727826,0.3228326369697893
0.13798569079804737,0.19789594212654482,0.6641183670754078
0.3478933225045874,0.2390095498150328,0.41309712768038
0.2657683449039904,0.3820890574450323,0.3521425976509773
0.33257028327906574,0.40917955796577354,0.25825015875516066
0.45823039627368506,0.40004275160788744,0.14172685211842753
0.2652607809869324,0.41255829374921027,0.3221809252638573
0.22192249889680482,0.5948116649590388,0.18326583614415637
0.09522687907230928,0.1798091936330423,0.7249639272946485
0.43945646819345746,0.4167029776514462,0.1438405541550963
0.2329830418071147,0.21947846559216833,0.547538492600717
0.48047863602487095,0.2820242102066993,0.23749715376842961
0.5690777201196136,0.20388053875980958,0.22704174112057685
0.2465762420092337,0.5379746626059295,0.21544909538483678
0.2086837897840228,0.44843008538818574,0.3428861248277915
0.3463666473945366,0.45902447902135457,0.19460887358410878
0.30932004576391453,0.26044406333541403,0.4302358909006715
0.1037936853716953,0.2705114419906069,0.6256948726376979
0.35693094114781965,0.3248297816764806,0.3182392771756998
0.2935541495917312,0.4055670768095337,0.30087877359873505
0.3954744811967813,0.27553722135933134,0.3289882974438873
0.252327085091448,0.36640430771962373,0.3812686071889282
0.42194355731344385,0.17485193916966935,0.4032045035168869
0.24749999061253722,0.529181798257118,0.22331821113034475
0.21972507365351862,0.410620075311396,0.36965485103508544
0.3652491137246316,0.3601428154465327,0.2746080708288357
0.41203768163788385,0.3299300757957519,0.2580322425663642
0.2669864101503241,0.3835228475790087,0.3494907422706672
0.32332624131192317,0.3194471252805131,0.35722663340756367
0.3520680481270517,0.32354942344344373,0.32438252842950455
0.3818051030155838,0.3781072893124595,0.24008760767195664
0.5145142465084529,0.2541418223043025,0.23134393118724464
0.4237117739345752,0.30293616984787225,0.27335205621755254
0.519667776912556,0.3010802460940678,0.1792519769933762
0.2919980194973531,0.3870389913189866,0.3209629891836604
0.3384454629064715,0.37324929583561683,0.2883052412579117
0.31818135255137014,0.36134917533638355,0.3204694721122463
0.153346061097967,0.6121655904806367,0.23448834842139638
0.34503459461038605,0.4076735992233836,0.24729180616623028
0.33872383923147303,0.4273957406433397,0.2338804201251873
0.38187699526049307,0.3122470759981717,0.3058759287413353
0.34364342197626824,0.4553376828909706,0.20101889513276117
0.4544818145930954,0.20311764991633988,0.3424005354905648
0.44047110718467314,0.4387451086205157,0.12078378419481119
0.2628398437700043,0.2883116122112043,0.4488485440187913
0.36496312020178007,0.5125056570215984,0.12253122277662153
0.31890748450669515,0.33703488325308434,0.3440576322402206
0.20368902024788935,0.293231551840628,0.5030794279114827
0.15628249851839263,0.3119405761254872,0.5317769253561203
0.47635795033973255,0.31704379904903535,0.20659825061123208
0.4163722098670232,0.29639721581966666,0.2872305743133101
0.5123624433951331,0.25906005724117376,0.22857749936369315
0.568973488221685,0.21447451528915082,0.21655199648916398
0.477968811663034,0.22212064510524565,0.2999105432317204
0.3348492998594182,0.3797192953132335,0.2854314048273482
0.4158614915489979,0.34896501723914153,0.23517349121186068
0.34285222548355976,0.4512351561613559,0.20591261835508434
0.41099359727223667,0.4611108256311302,0.1278955770966331
0.28380680958113746,0.3098929673800675,0.40630022303879487
0.40412415436035365,0.29210358101245903,0.30377226462718726
0.27585656862130004,0.226248345150646,0.497895086228054
0.4576937859969958,0.33801346920037867,0.2042927448026256
0.3531348937288008,0.3953102949573767,0.2515548113138225
0.25443409382873555,0.4915152907058945,0.25405061546536994
0.4822920174466065,0.25965646761151157,0.25805151494188194
0.23333953301961807,0.42114051044509454,0.34551995653528744
0.409122991848673,0.3639965365954726,0.22688047155585434
0.22789848572595767,0.4243048184576104,0.34779669581643186
