base_svm_neg,base_svm_neu,base_svm_pos
0.30617061168027626,0.3389844182644703,0.3548449700552534
0.5197635953624786,0.32306204329075655,0.15717436134676474
0.3468168227863218,0.3569605630475263,0.2962226141661518
0.30076523788492987,0.36143401590794666,0.3378007462071235
0.3196542983093175,0.3878258029722877,0.29251989871839473
0.47270257095067353,0.3209332069934419,0.20636422205588464
0.33716674003727737,0.3722758712933673,0.2905573886693553
0.3105040882569982,0.3492314941992272,0.34026441754377446
0.14002886280311705,0.5507609988861836,0.3092101383106994
0.3769446311486929,0.32921405681832033,0.2938413120329869
0.32587324787296806,0.32088529848460645,0.35324145364242554
0.3065927684525211,0.33334640391156983,0.3600608276359092
0.3336251996802123,0.3514125771744091,0.31496222314537853
0.3352979478422007,0.3529163868029035,0.3117856653548959
0.30978046335690385,0.35066619965743007,0.339553336985666
0.22887192228650785,0.31884988706253514,0.45227819065095703
0.32408084992335673,0.35675286158271013,0.31916628849393314
0.20687705092377956,0.37370762230943216,0.41941532676678833
0.2694623659654932,0.27261092296070294,0.4579267110738038
0.384716401371435,0.3650903837506776,0.2501932148778874
0.35041181972636076,0.3184202528091918,0.33116792746444745
0.36497405073282824,0.3213242855177285,0.31370166374944325
0.3128479225869538,0.348753134209156,0.33839894320389013
0.3481018677696504,0.35145190334380727,0.3004462288865424
0.42288738018629146,0.24222127222916856,0.33489134758454003
0.3706280887306976,0.33220353423951154,0.2971683770297908
0.38939073054760365,0.368869364161903,0.24173990529049344
0.27883993680280506,0.3324817010107414,0.38867836218645346
0.3166643510055799,0.33424254391310754,0.3490931050813126
0.29399418111049846,0.32502305079604094,0.3809827680934605
0.32572534459879265,0.3655891889792894,0.308685466421918
0.3658788159837214,0.3570316548221534,0.27708952919412505
0.3993639349236147,0.168260760257202,0.4323753048191833
0.31739228066577313,0.45627305493297393,0.22633466440125283
0.37790139678145335,0.3466644708734776,0.27543413234506914
0.18101957467051025,0.5210406753721067,0.297939749957383
0.281577359201852,0.34546270082399577,0.37295993997415233
0.31707143581578073,0.4167681680153933,0.26616039616882603
0.35334306715317965,0.3448073164192705,0.30184961642754987
0.29268010684808515,0.3906507622521043,0.3166691308998105
0.3305972036186281,0.3425823168012219,0.32682047958015
0.29588944508908593,0.3352328689372411,0.36887768597367293
0.2867554495704867,0.473990467056844,0.23925408337266918
0.36097155012282806,0.3246901599663918,0.3143382899107802
0.43607344651927527,0.325158192823912,0.23876836065681284
0.17925189493361857,0.3379799108873203,0.4827681941790612
0.36281437916460224,0.3230980984457594,0.3140875223896384
0.31608631884312066,0.3317301372441011,0.35218354391277823
0.3005139419444473,0.399128640589045,0.3003574174665076
0.2242626797484771,0.3982217758474607,0.37751554440406215
0.32168180067968466,0.4025892305340481,0.2757289687862672
0.21171118886741216,0.40244099190014027,0.38584781923244754
0.5184224697508363,0.27444426421376056,0.20713326603540314
0.32984516530122987,0.3570493895333962,0.3131054451653739
0.355048222835637,0.40734729211248183,0.23760448505188128
0.3548151183083336,0.36637698275572295,0.2788078989359435
0.31379940676801654,0.36514230561781524,0.3210582876141682
0.33146286753247856,0.3091598047720255,0.359377327695496
0.40684467408584335,0.24597175725693013,0.3471835686572265
0.31204917698014506,0.42226832752989696,0.2656824954899579
0.32278177439157585,0.3464913902107573,0.33072683539766695
0.3261294539017423,0.38515468598886776,0.28871586010939004
0.26990199667641707,0.4141062142485466,0.31599178907503633
0.41381934137244125,0.2928871986587693,0.2932934599687895
0.3258988108753476,0.3473172634668823,0.3267839256577702
0.35678989950306433,0.33572953042859155,0.30748057006834423
0.2617939534001794,0.3287526288958279,0.4094534177039926
0.13084106376713614,0.34306759750907834,0.5260913387237854
0.344652861298598,0.32941692442023973,0.3259302142811623
0.2666157958694924,0.357139510442656,0.3762446936878515
0.32917116631285664,0.32212879242758813,0.3487000412595553
0.3289219286949435,0.2750977594727464,0.39598031183231003
0.3953847035350828,0.3012696056147051,0.30334569085021185
0.2569693462278588,0.34746808898000714,0.39556256479213414
0.2377406150459674,0.3965597922362797,0.3656995927177528
0.36490470435306993,0.29838408173875003,0.3367112139081801
0.5000000964564331,0.28396407167597143,0.21603583186759548
0.49450210043102516,0.3196955777517584,0.1858023218172164
0.4989340275327108,0.2952022242065689,0.20586374826072024
0.06208360845997759,0.35816779660885634,0.579748594931166
0.32650641617785703,0.33603683692067005,0.3374567469014729
0.32893975440008716,0.38682006839157657,0.2842401772083363
0.3286461882566612,0.3403681327702873,0.33098567897305153
0.4000380354372508,0.3323219716348092,0.26763999292793983
0.11206539244733163,0.4019978875653927,0.4859367199872757
0.3554491530295404,0.32673738084432774,0.3178134661261318
0.3937774917000578,0.34102241370576586,0.2652000945941764
0.2328727148812027,0.44323066107980674,0.32389662403899044
0.43385962360118613,0.2826524506728726,0.2834879257259413
0.31792305837646034,0.39479304166470647,0.287283899958833
0.40623233273358805,0.31169921142619783,0.2820684558402141
0.32469223823184856,0.351481990695357,0.3238257710727944
0.039438401402521396,0.42939021136044664,0.5311713872370319
0.281081247893863,0.31732433365545015,0.4015944184506868
0.32098150662657177,0.36418156163594345,0.3148369317374848
0.35649334684191564,0.3427825969877576,0.3007240561703267
0.2614891925966288,0.31020651160077506,0.42830429580259616
0.34446881335443597,0.3498480883246883,0.3056830983208758
0.30564156983435653,0.4396591640965259,0.2546992660691177
0.36200694323164684,0.3276582510022343,0.31033480576611894
0.3678101130122215,0.3331607299330338,0.29902915705474464
0.3656389853297036,0.3128322568263913,0.3215287578439052
0.34970746439598704,0.2748525231384645,0.3754400124655485
0.18086115234820835,0.39885032562294337,0.4202885220288483
0.3821907714425909,0.2926689865258205,0.32514024203158876
0.32224530987043315,0.33886310321547436,0.33889158691409255
0.3571130013497442,0.29802259187189756,0.3448644067783582
0.34081740299958374,0.3859474292352282,0.27323516776518814
0.3502416176897314,0.334248447768464,0.3155099345418046
0.4096448936585295,0.32125333791467425,0.26910176842679623
0.2929875763654285,0.3499253486910342,0.3570870749435373
0.004977381865649511,0.34118749211402943,0.6538351260203211
0.3850940157813219,0.3318661315750656,0.2830398526436125
0.28800368478999777,0.36419681427876827,0.347799500931234
0.3281425550072876,0.3262821915734021,0.3455752534193102
0.3133559709487988,0.35227931178775534,0.3343647172634458
0.38388085164299734,0.33144067101958413,0.2846784773374185
0.26297914507496717,0.44156452594551526,0.2954563289795175
0.23605785217303252,0.38833339739415074,0.3756087504328168
0.4091454757913591,0.35071867234033094,0.24013585186831007
0.2793390946058706,0.3203749576712706,0.40028594772285897
0.30978318328274435,0.4544208914217555,0.23579592529550006
0.32164607270798284,0.3381639309681748,0.3401899963238423
0.3479715859470226,0.3313359195365302,0.3206924945164473
0.37359492690174667,0.37074250672006576,0.25566256637818763
0.3900899105315108,0.3138522532881268,0.29605783618036224
0.3450688135382526,0.34958779008262986,0.30534339637911756
0.3989305979466778,0.2864253468193361,0.31464405523398614
0.3676638476666634,0.3061906999173424,0.3261454524159942
0.2900354961358797,0.39565002649092823,0.31431447737319207
0.3456903081146414,0.3033603304159366,0.35094936146942196
0.4581257526807885,0.26749038752654364,0.27438385979266783
0.45678689762323493,0.3088627416660322,0.23435036071073287
0.45872341178012155,0.3128313091787873,0.2284452790410912
0.35691746676878205,0.3032142839329429,0.33986824929827514
0.21572564163281285,0.44235097803746876,0.34192338032971836
0.29375393793753746,0.3412409712942663,0.36500509076819637
0.21137732286156305,0.3766111028624878,0.4120115742759492
0.145830507244408,0.3042190870133293,0.5499504057422628
0.4554840964474746,0.43775278735087164,0.10676311620165377
0.3084406234776757,0.3459016344661581,0.34565774205616606
0.36112404853527313,0.33895268584612087,0.29992326561860616
0.325286702393479,0.42272431849466896,0.2519889791118521
0.3949095907885536,0.28291974260626646,0.32217066660518007
0.5040662562922951,0.24314312612881303,0.25279061757889204
0.3749988686336497,0.3196548686298512,0.3053462627364992
0.44163638108460934,0.38155865525738186,0.1768049636580087
0.32067744795869346,0.3461464480385498,0.33317610400275666
0.3210811838995175,0.39681037934831476,0.2821084367521677
0.27502344412326335,0.340518149456815,0.3844584064199216
0.3303798894993007,0.32521094902167863,0.34440916147902073
0.33439737445247114,0.3415821660207218,0.32402045952680714
0.28037677062826294,0.417046348040352,0.302576881331385
0.3431868669287395,0.3696910425023403,0.2871220905689202
0.3103749757238743,0.4578598004806544,0.23176522379547138
0.416378415158108,0.40357476475566034,0.18004682008623168
0.5341441093475064,0.3335155979482261,0.13234029270426753
0.318172066749555,0.38030193070750873,0.3015260025429364
0.4486390212941859,0.2867232932162716,0.2646376854895425
0.3043294394640053,0.35397956492162785,0.34169099561436694
0.2592715169589427,0.3328648291643484,0.40786365387670903
0.2841277860353184,0.38861948275295904,0.32725273121172255
0.3293829092677382,0.35982700066139595,0.3107900900708657
0.295271415296169,0.37737486865757,0.327353716046261
0.40809739380591553,0.31908423712708844,0.2728183690669959
0.4485523374166239,0.3506035060610414,0.20084415652233464
0.411041555595499,0.32257874234754697,0.26637970205695394
0.2964554297203467,0.36082442363407774,0.3427201466455754
0.3141257160689531,0.390439732228077,0.2954345517029699
0.4075799833038822,0.32046259698819696,0.27195741970792087
0.35912263062873956,0.3724038182984082,0.2684735510728523
0.33172591687479897,0.36562294159901493,0.30265114152618616
0.2688949292905159,0.3402672375676398,0.3908378331418443
0.3522807663965311,0.34168405428619314,0.3060351793172759
0.3226236686567904,0.3176820421426036,0.3596942892006061
0.37881050582932374,0.33062997606290845,0.29055951810776787
0.3355214027675186,0.3658334340523504,0.298645163180131
0.13872253175430393,0.4828028829642339,0.3784745852814621
0.5095468880604013,0.39098770840056807,0.09946540353903068
0.38736911871096835,0.3300948791763524,0.2825360021126792
0.35520642068917957,0.3313360356289436,0.31345754368187695
0.3886332925592847,0.3161928359679301,0.2951738714727853
0.3038917233853739,0.4029284376187939,0.29317983899583216
0.3702878404749645,0.3369316341227248,0.2927805254023107
0.3998587274787874,0.34618105255942894,0.25396021996178364
0.25662784151770074,0.35961067098288957,0.38376148749940964
0.37003134336130805,0.3525201348617452,0.27744852177694673
0.47387149549024365,0.3412149595006896,0.18491354500906676
0.2760051910860709,0.46835568595419985,0.2556391229597293
0.41599361298725585,0.3369351259688261,0.247071261043918
0.18624008571265332,0.4179563940008049,0.3958035202865418
0.34356085086000915,0.32340679067013833,0.3330323584698524
0.36767607482544046,0.3539750056308988,0.2783489195436607
0.527440325811558,0.31010821021097135,0.1624514639774708
0.27813211953041816,0.3639746556070045,0.3578932248625774
0.14246837869199955,0.3902042241652452,0.4673273971427552
0.32511584449323777,0.3064077618606727,0.3684763936460896
0.4643424381210345,0.2720516359422012,0.2636059259367644
0.31449514339104667,0.36163769497603115,0.32386716163292206
0.3414282166977007,0.313735026200974,0.34483675710132533
0.25984982991468936,0.31551990586752554,0.4246302642177851
0.190334126005264,0.3117982272677674,0.4978676467269686
0.11864741951222507,0.3625248017321127,0.5188277787556623
0.300881367010268,0.3707830386773301,0.3283355943124019
0.3628914679812792,0.34577488643908977,0.2913336455796312
0.2437808530260021,0.35647114474990566,0.39974800222409224
0.2502284872909355,0.3960919119760065,0.3536796007330581
0.358485887217692,0.3031326109843554,0.3383815017979526
0.3946295657413267,0.33248343286278265,0.2728870013958908
0.3594640880332493,0.32319925761714385,0.3173366543496069
0.36144961626236033,0.3303471035635864,0.30820328017405346
0.3237432760968046,0.34242864538317713,0.33382807852001833
0.3709392735093191,0.3308861938816016,0.29817453260907933
0.21286767953479632,0.4195806038959092,0.36755171656929464
0.29756129830832784,0.33966548337639607,0.36277321831527626
0.24545039213106812,0.33328960168188493,0.4212600061870469
0.17874134023214544,0.6004185070988702,0.22084015266898446
0.25330988287476863,0.3794860158967465,0.3672041012284849
0.36853669053137883,0.35365245460119016,0.2778108548674311
0.33543262540372815,0.3740999910454666,0.29046738355080515
0.33996640302533826,0.33237860759638066,0.327654989378281
0.24576409952305533,0.3452625585694443,0.4089733419075003
0.39111460961363653,0.36379456740655325,0.24509082297981033
0.30931249353342916,0.29935108686154094,0.39133641960503
0.5706684499440986,0.2511869652942069,0.17814458476169437
0.26129864252759427,0.3771468202301251,0.36155453724228054
0.2965671592509609,0.4511983062968428,0.2522345344521964
0.13975244001078296,0.5842337428697382,0.27601381711947887
0.4788583568249395,0.3319960013423934,0.18914564183266724
0.261525802056861,0.38779592799045853,0.3506782699526804
0.26281367069746475,0.3121840818873273,0.425002247415208
0.3660068354434386,0.32587241615938073,0.3081207483971806
0.2801545382912337,0.3685577245988996,0.35128773710986666
0.47242491338288045,0.2768431169065655,0.25073196971055406
0.2703513221338256,0.3231830974123835,0.40646558045379083
0.2812938648627881,0.26612044504808785,0.4525856900891242
0.37670994948997244,0.39110426867592485,0.23218578183410266
0.32174454249206685,0.32877290360991857,0.3494825538980145
0.39548842869891915,0.31404940835276346,0.29046216294831745
0.35387142822284623,0.2921082158222915,0.35402035595486225
0.28194298391247663,0.3168682793187473,0.40118873676877614
0.20500022061121737,0.38968528953644743,0.40531448985233515
0.39622766198102716,0.29067285476229765,0.31309948325667525
0.37220104138304705,0.3736667450340343,0.25413221358291876
0.3605363199920681,0.3416320817904968,0.2978315982174352
0.333274597510433,0.32689962010469786,0.3398257823848691
0.625841965280752,0.22697594509992644,0.14718208961932147
0.17764126762532015,0.5712818682979072,0.25107686407677277
0.3934867564399549,0.26394971139505413,0.34256353216499097
0.3870484991067498,0.34978387547712464,0.26316762541612554
0.44697899695643123,0.30397403978010934,0.2490469632634593
0.3656397748477867,0.39186591088181844,0.2424943142703949
0.3269518342718718,0.33111527250447503,0.34193289322365317
0.6080832338930443,0.29976226192513666,0.09215450418181892
0.31561050266144913,0.3676122912727951,0.3167772060657557
0.3425071669364506,0.32466135102146565,0.33283148204208374
0.38905342976003016,0.3377261781461409,0.27322039209382903
0.32968019076531135,0.26404684409274365,0.406272965141945
0.37214734934111526,0.3578861688887498,0.2699664817701351
0.3451503914362332,0.3455274875447841,0.30932212101898254
0.3247384395966136,0.2924119509024196,0.38284960950096697
0.2795415327249041,0.35395933761686194,0.3664991296582339
0.2838353915771179,0.4354231608201564,0.28074144760272574
0.35836050370476574,0.347737848763538,0.2939016475316961
0.32106077562355445,0.35261652871419086,0.32632269566225464
0.46140862139649125,0.30251340416211864,0.23607797444139003
0.26984148937858304,0.4095593578611179,0.320599152760299
0.3470927639046611,0.2869223842587229,0.365984851836616
0.3381659110133343,0.3593710280078846,0.3024630609787809
0.2672615921057263,0.36337504601037124,0.3693633618839025
0.3602974442432645,0.33017318832618764,0.30952936743054776
0.3295733520808662,0.3301944252716621,0.34023222264747166
0.35320553283746453,0.3131627023541937,0.3336317648083418
0.2709759815323819,0.34985748782293513,0.37916653064468303
0.27911865376323247,0.3760183407680556,0.3448630054687119
0.2903900477687983,0.36007127041000253,0.3495386818211991
0.31460030002792894,0.37135200425467096,0.3140476957174001
0.22875212118288496,0.33642767986197264,0.43482019895514246
0.17747113878986212,0.41496201485354356,0.40756684635659435
0.6436437408682902,0.24880791795036364,0.10754834118134618
0.3836094453081574,0.3308307114947791,0.28555984319706357
0.2576358617327686,0.3413402589534677,0.40102387931376365
