enhanced_roberta_neg,enhanced_roberta_neu,enhanced_roberta_pos
0.01917801797389984,0.15557099878787994,0.8252509832382202
0.45134323835372925,0.498505175113678,0.05015157163143158
0.20362941920757294,0.5944023728370667,0.2019682377576828
0.601051926612854,0.3332253396511078,0.0657227411866188
0.12292288988828659,0.44716396927833557,0.42991316318511963
0.2246117740869522,0.4948553144931793,0.2805328667163849
0.5489988327026367,0.38114458322525024,0.06985655426979065
0.17312034964561462,0.7003419995307922,0.12653760612010956
0.013901928439736366,0.3109888732433319,0.6751091480255127
0.009212678298354149,0.11399219930171967,0.8767950534820557
0.16830171644687653,0.3741430342197418,0.4575551748275757
0.09186581522226334,0.40508413314819336,0.5030500888824463
0.05962172523140907,0.34844639897346497,0.5919318795204163
0.08052538335323334,0.3449137210845947,0.5745609402656555
0.008893657475709915,0.044577281922101974,0.9465290307998657
0.26188573241233826,0.48524871468544006,0.25286558270454407
0.5266297459602356,0.448787122964859,0.02458319254219532
0.23384539783000946,0.5699745416641235,0.1961800754070282
0.8133044838905334,0.16736522316932678,0.019330326467752457
0.5616366863250732,0.3706563711166382,0.06770697981119156
0.4068852961063385,0.46127045154571533,0.13184426724910736
0.008073174394667149,0.08062541484832764,0.9113014340400696
0.6094340682029724,0.36380234360694885,0.026763619855046272
0.8132669925689697,0.1732591688632965,0.01347391214221716
0.36403346061706543,0.5106899738311768,0.12527655065059662
0.0033770259469747543,0.058777470141649246,0.9378455281257629
0.025753892958164215,0.361686110496521,0.6125600337982178
0.4682807922363281,0.46436670422554016,0.06735251843929291
0.29293692111968994,0.5801732540130615,0.12688983976840973
0.11156921088695526,0.4802977740764618,0.4081330895423889
0.008764252066612244,0.08652268350124359,0.9047130346298218
0.011135969310998917,0.08523604273796082,0.9036279916763306
0.9246870875358582,0.06808656454086304,0.007226305082440376
0.1115359365940094,0.4360122084617615,0.45245176553726196
0.28091976046562195,0.4051852226257324,0.3138950765132904
0.395722359418869,0.4731285572052002,0.1311490833759308
0.8187134861946106,0.16589997708797455,0.015386552549898624
0.911766767501831,0.07940739393234253,0.00882579293102026
0.04951853305101395,0.3822411298751831,0.5682403445243835
0.007400857284665108,0.08576912432909012,0.9068299531936646
0.20183219015598297,0.3303650915622711,0.4678027331829071
0.024324258789420128,0.24757970869541168,0.7280960083007812
0.9232914447784424,0.07024266570806503,0.006465923506766558
0.06946859508752823,0.7744612693786621,0.15607011318206787
0.7059222459793091,0.2773757576942444,0.016702009364962578
0.19722169637680054,0.571652889251709,0.23112541437149048
0.8558878302574158,0.1305067092180252,0.013605470769107342
0.24922898411750793,0.530590832233429,0.22018015384674072
0.2517959773540497,0.5549145936965942,0.1932893842458725
0.8756195902824402,0.10919562727212906,0.015184769406914711
0.6647446155548096,0.3037179410457611,0.03153740242123604
0.004727493040263653,0.08426229655742645,0.9110101461410522
0.009146411903202534,0.12347199767827988,0.8673816323280334
0.8592202067375183,0.12898315489292145,0.011796652339398861
0.014553830958902836,0.21587997674942017,0.7695662379264832
0.006373918615281582,0.07489072531461716,0.9187353849411011
0.2311456799507141,0.6833065152168274,0.08554777503013611
0.48456257581710815,0.4680704176425934,0.04736703634262085
0.06002488359808922,0.3848987817764282,0.5550763010978699
0.007442261092364788,0.14004741609096527,0.8525103330612183
0.00940795335918665,0.07918057590723038,0.9114115238189697
0.88507479429245,0.10582954436540604,0.009095648303627968
0.20755968987941742,0.5788195133209229,0.2136208415031433
0.010405023582279682,0.09706716984510422,0.8925277590751648
0.7871049046516418,0.1993085891008377,0.013586482964456081
0.3897824287414551,0.4556189477443695,0.1545986533164978
0.12055733054876328,0.7703214287757874,0.10912123322486877
0.39743608236312866,0.4780808985233307,0.12448301911354065
0.16321656107902527,0.4650842845439911,0.3716992139816284
0.051655106246471405,0.7520287036895752,0.19631622731685638
0.4707960784435272,0.3975391685962677,0.1316647231578827
0.41978099942207336,0.395544171333313,0.18467485904693604
0.022450748831033707,0.2652919888496399,0.7122572064399719
0.01278146356344223,0.2940158247947693,0.6932026743888855
0.8972357511520386,0.0947452187538147,0.008018995635211468
0.22902511060237885,0.592713475227356,0.1782614290714264
0.6243289709091187,0.3264004588127136,0.049270566552877426
0.5009276270866394,0.3523421287536621,0.1467302292585373
0.8369003534317017,0.1507730931043625,0.012326499447226524
0.7388070821762085,0.24068669974803925,0.02050616964697838
0.15342393517494202,0.5319555401802063,0.3146205246448517
0.9305062890052795,0.06270059198141098,0.006793143227696419
0.16428549587726593,0.28432804346084595,0.5513864755630493
0.019843224436044693,0.22877101600170135,0.7513857483863831
0.19911323487758636,0.5528843998908997,0.2480023205280304
0.1083061695098877,0.41683852672576904,0.47485533356666565
0.014012034982442856,0.1559237390756607,0.8300641775131226
0.2367398589849472,0.4542157053947449,0.3090444505214691
0.8722420334815979,0.11622235178947449,0.01153563056141138
0.8271480798721313,0.15969866514205933,0.013153305277228355
0.4834151268005371,0.4089023768901825,0.10768244415521622
0.00924595631659031,0.18019770085811615,0.8105563521385193
0.21275478601455688,0.43442705273628235,0.35281816124916077
0.47060608863830566,0.40964066982269287,0.11975331604480743
0.9257687330245972,0.06748968362808228,0.006741601042449474
0.8364378809928894,0.14263935387134552,0.02092277631163597
0.4314921200275421,0.4602528512477875,0.10825508832931519
0.0245266892015934,0.2150963991880417,0.7603769898414612
0.09119485318660736,0.6314381957054138,0.27736690640449524
0.5340138673782349,0.3766505718231201,0.08933557569980621
0.5925053954124451,0.33875855803489685,0.06873605400323868
0.9475899338722229,0.047656551003456116,0.00475352955982089
0.861738383769989,0.12700173258781433,0.011259784922003746
0.591120183467865,0.36635270714759827,0.0425272174179554
0.20222952961921692,0.712218701839447,0.08555174618959427
0.651879072189331,0.32253584265708923,0.02558506652712822
0.8185306787490845,0.16471149027347565,0.016757745295763016
0.08097326755523682,0.19967645406723022,0.7193503379821777
0.46462559700012207,0.4516863524913788,0.08368802815675735
0.010690910741686821,0.2583684027194977,0.7309406995773315
0.1973223239183426,0.4467385411262512,0.3559390604496002
0.636545717716217,0.3244316875934601,0.03902265056967735
0.20206482708454132,0.4686775505542755,0.32925766706466675
0.5222950577735901,0.4212365448474884,0.05646837502717972
0.7395898103713989,0.24019694328308105,0.020213302224874496
0.8448676466941833,0.14140719175338745,0.01372514758259058
0.1563960611820221,0.5370185375213623,0.3065853416919708
0.021847287192940712,0.1870638132095337,0.7910888195037842
0.005027332808822393,0.09697288274765015,0.8979998230934143
0.03736887499690056,0.3694106340408325,0.5932205319404602
0.004868796095252037,0.0235854871571064,0.9715456366539001
0.9305045008659363,0.06443768739700317,0.005057829897850752
0.6648974418640137,0.2758900225162506,0.05921259522438049
0.0634620264172554,0.34268006682395935,0.5938579440116882
0.03644348308444023,0.30500274896621704,0.6585537791252136
0.029110928997397423,0.28960099816322327,0.6812880635261536
0.010822021402418613,0.13472099602222443,0.8544570207595825
0.01968853548169136,0.13106301426887512,0.849248468875885
0.7108344435691833,0.2629208266735077,0.026244614273309708
0.5460315346717834,0.4125489890575409,0.041419513523578644
0.656643807888031,0.3112584352493286,0.03209773078560829
0.14021652936935425,0.5657743215560913,0.29400914907455444
0.9358558058738708,0.056957900524139404,0.007186319679021835
0.005190878175199032,0.035849977284669876,0.9589591026306152
0.026171911507844925,0.31803247332572937,0.6557955741882324
0.7987147569656372,0.17219407856464386,0.029091142117977142
0.2675170600414276,0.5945435166358948,0.13793949782848358
0.5743591785430908,0.356967568397522,0.06867332011461258
0.003162031527608633,0.0273993331938982,0.9694386720657349
0.0178244486451149,0.2587973475456238,0.7233782410621643
0.14343243837356567,0.5177847146987915,0.3387828469276428
0.870220422744751,0.1142967939376831,0.015482746064662933
0.7035994529724121,0.26509979367256165,0.03130077198147774
0.0789254680275917,0.30163633823394775,0.6194381713867188
0.027826987206935883,0.42263099551200867,0.5495420098304749
0.0018804491264745593,0.03376142680644989,0.9643581509590149
0.020356539636850357,0.25849831104278564,0.7211450934410095
0.02458789013326168,0.20493625104427338,0.7704758048057556
0.08524533361196518,0.39387941360473633,0.5208752155303955
0.9473177790641785,0.046726200729608536,0.00595602672547102
0.03184797987341881,0.2366524487733841,0.7314995527267456
0.4795399606227875,0.38329124450683594,0.13716883957386017
0.14966627955436707,0.6052051782608032,0.2451285868883133
0.009185896255075932,0.06480087339878082,0.9260132908821106
0.015552307479083538,0.14773158729076385,0.8367161154747009
0.4985869526863098,0.42117202281951904,0.08024100959300995
0.016362765803933144,0.15149568021297455,0.8321415781974792
0.2803140878677368,0.556636393070221,0.1630495935678482
0.008351542986929417,0.06299324333667755,0.9286552667617798
0.005046702455729246,0.036633383482694626,0.958319902420044
0.6171101331710815,0.35462111234664917,0.028268730267882347
0.5839946866035461,0.3818190097808838,0.03418632596731186
0.5247220396995544,0.4428820013999939,0.032396070659160614
0.3141727149486542,0.48481425642967224,0.20101304352283478
0.1716603934764862,0.5426906943321228,0.2856489419937134
0.07782068848609924,0.43881815671920776,0.4833610951900482
0.22215750813484192,0.5077444911003113,0.2700979709625244
0.8937111496925354,0.09675752371549606,0.009531263262033463
0.8216227293014526,0.1512589156627655,0.027118373662233353
0.7674195766448975,0.20662178099155426,0.025958683341741562
0.002572275698184967,0.052929576486349106,0.9444981813430786
0.4107467830181122,0.4146419167518616,0.17461130023002625
0.9034494161605835,0.08905673772096634,0.007493795361369848
0.4778306186199188,0.43487364053726196,0.08729571849107742
0.38154470920562744,0.5605429410934448,0.057912349700927734
0.5817607045173645,0.33415696024894714,0.08408233523368835
0.06955401599407196,0.37199997901916504,0.5584460496902466
0.6552873849868774,0.30650463700294495,0.03820803016424179
0.30529916286468506,0.6092879772186279,0.08541289716959
0.4316770136356354,0.49118494987487793,0.07713798433542252
0.1915728896856308,0.5761376619338989,0.2322893589735031
0.344029039144516,0.5618546009063721,0.09411635994911194
0.4835774302482605,0.42349007725715637,0.09293247759342194
0.6424756646156311,0.34021368622779846,0.01731066405773163
0.948361337184906,0.04558517038822174,0.00605342723429203
0.8975979685783386,0.09113538265228271,0.011266691610217094
0.06044597551226616,0.45625850558280945,0.48329558968544006
0.40334388613700867,0.4483834207057953,0.14827276766300201
0.7651336193084717,0.2077617049217224,0.027104761451482773
0.010297691449522972,0.10019338876008987,0.8895089030265808
0.1676420122385025,0.5574462413787842,0.2749118208885193
0.014556323178112507,0.13711659610271454,0.848327100276947
0.5712147355079651,0.3723697066307068,0.056415461003780365
0.8542721271514893,0.1355154663324356,0.010212409310042858
0.015617264434695244,0.2226742058992386,0.7617085576057434
0.02779095433652401,0.35478833317756653,0.6174207329750061
0.014395954087376595,0.21016664803028107,0.7754374146461487
0.6899628043174744,0.27870145440101624,0.03133575990796089
0.6049395203590393,0.36547452211380005,0.02958592027425766
0.023349041119217873,0.27182403206825256,0.7048268914222717
0.06413190066814423,0.6598795652389526,0.2759885787963867
0.6273208856582642,0.33232152462005615,0.040357597172260284
0.24678727984428406,0.4422716200351715,0.31094107031822205
0.04322270676493645,0.5337905287742615,0.4229867458343506
0.5476739406585693,0.41014769673347473,0.04217831417918205
0.06291810423135757,0.24917761981487274,0.6879042387008667
0.9079804420471191,0.08372495323419571,0.008294611237943172
0.0025315391831099987,0.04293148219585419,0.9545369148254395
0.8064976334571838,0.17996849119663239,0.013533808290958405
0.8085342049598694,0.1737203747034073,0.017745401710271835
0.0056754513643682,0.17445451021194458,0.8198700547218323
0.02085062675178051,0.298709511756897,0.680439829826355
0.27088990807533264,0.6628556847572327,0.06625436246395111
0.4734289348125458,0.4655022919178009,0.06106875091791153
0.04279254376888275,0.2817733883857727,0.6754341125488281
0.832956075668335,0.1465887725353241,0.020455224439501762
0.5404847264289856,0.37404629588127136,0.08546892553567886
0.9501249194145203,0.044343624264001846,0.005531510803848505
0.06102313473820686,0.32219135761260986,0.61678546667099
0.004728709813207388,0.07903046160936356,0.9162408113479614
0.42595595121383667,0.4655601382255554,0.10848382115364075
0.1847328245639801,0.47931450605392456,0.33595266938209534
0.686860978603363,0.29207417368888855,0.021064819768071175
0.003756645368412137,0.060131605714559555,0.9361117482185364
0.4261680543422699,0.4392419159412384,0.1345900446176529
0.23872683942317963,0.5071605443954468,0.2541126012802124
0.9385014772415161,0.05366656184196472,0.007831959053874016
0.5866945385932922,0.34983378648757935,0.06347161531448364
0.0030981034506112337,0.020250828936696053,0.9766510128974915
0.6030597686767578,0.3342994749546051,0.0626407042145729
0.8365191221237183,0.15301133692264557,0.01046951487660408
0.006354359444230795,0.04071018844842911,0.9529354572296143
0.12164352089166641,0.49240922927856445,0.38594722747802734
0.7798880338668823,0.19573542475700378,0.02437656745314598
0.012567752972245216,0.11258105933666229,0.8748511075973511
0.6511430144309998,0.3118058741092682,0.03705104812979698
0.27550607919692993,0.47857946157455444,0.24591436982154846
0.5730912089347839,0.32984670996665955,0.09706209599971771
0.08106213063001633,0.8047597408294678,0.11417809128761292
0.0056612612679600716,0.11598093807697296,0.8783578276634216
0.03687666729092598,0.22129592299461365,0.7418274283409119
0.10745307058095932,0.38392573595046997,0.5086212754249573
0.10591106861829758,0.5756878852844238,0.3184010684490204
0.8023263216018677,0.18510942161083221,0.012564278207719326
0.8013229370117188,0.18037688732147217,0.018300214782357216
0.1976083517074585,0.4936272203922272,0.30876442790031433
0.8776959776878357,0.11235954612493515,0.009944474324584007
0.02317504771053791,0.3018937110900879,0.6749312281608582
0.8963099718093872,0.09121444821357727,0.012475584633648396
0.023935051634907722,0.3710312843322754,0.6050335764884949
0.005401161033660173,0.053601980209350586,0.9409968852996826
0.8258445858955383,0.15533502399921417,0.018820349127054214
0.13142302632331848,0.5185386538505554,0.3500383198261261
0.009212350472807884,0.1950778067111969,0.7957098484039307
0.023560669273138046,0.08323323726654053,0.8932061195373535
0.7132003903388977,0.26547491550445557,0.02132468670606613
0.019690360873937607,0.1962803304195404,0.7840293049812317
0.0589047409594059,0.38764429092407227,0.5534509420394897
0.007746692281216383,0.6171906590461731,0.37506264448165894
0.6803797483444214,0.283261239528656,0.03635900095105171
0.3611757457256317,0.5825797319412231,0.056244540959596634
0.9278375506401062,0.0639362633228302,0.00822610966861248
0.1773422360420227,0.41567152738571167,0.4069862365722656
0.009152160957455635,0.0763741135597229,0.9144737124443054
0.20138446986675262,0.450491338968277,0.348124235868454
0.03310416266322136,0.37721189856529236,0.5896839499473572
0.605114758014679,0.36487844586372375,0.03000679798424244
0.13922524452209473,0.4762047827243805,0.38457006216049194
0.5374734401702881,0.36819034814834595,0.09433613717556
0.8865916132926941,0.10437459498643875,0.009033764712512493
0.02905893139541149,0.4554866850376129,0.5154543519020081
0.8040869235992432,0.17992059886455536,0.015992458909749985
0.7903594374656677,0.19525636732578278,0.014384190551936626
0.855303943157196,0.1260022073984146,0.018693869933485985
0.11825848370790482,0.5428876876831055,0.3388538360595703
0.023172112181782722,0.39853429794311523,0.57829350233078
0.005056689493358135,0.12555690109729767,0.8693864345550537
0.555565357208252,0.3752661347389221,0.06916850805282593
0.003393125720322132,0.05833853781223297,0.9382683634757996
0.0034276291262358427,0.037394456565380096,0.9591778516769409
0.677528440952301,0.28018948435783386,0.042282070964574814
0.10787597298622131,0.5516520142555237,0.340472012758255
0.010934647172689438,0.07757093757390976,0.9114944338798523
0.12370698153972626,0.36711493134498596,0.509178102016449
0.5174872279167175,0.4166617691516876,0.06585095077753067
0.29665377736091614,0.4903073012828827,0.21303881704807281
0.39320582151412964,0.43274417519569397,0.174049973487854
0.03872730955481529,0.4684131443500519,0.4928595721721649
0.8442307114601135,0.13964498043060303,0.016124384477734566
0.8428260684013367,0.1429504156112671,0.01422346942126751
0.008870838209986687,0.1396244317293167,0.8515046834945679
0.3322969675064087,0.5809839963912964,0.0867190882563591
0.4476048946380615,0.5169010758399963,0.03549402207136154
0.017267517745494843,0.16532795131206512,0.8174045085906982
0.7588604688644409,0.21166440844535828,0.029475217685103416
0.8819199204444885,0.10781268030405045,0.010267361998558044
0.04869352653622627,0.5672674775123596,0.3840389549732208
0.8030538558959961,0.1835460513830185,0.013400130905210972
0.0036374179180711508,0.04473808407783508,0.9516245126724243
0.0076276217587292194,0.0989956185221672,0.8933767676353455
0.033197253942489624,0.2289981245994568,0.7378045916557312
0.011592837050557137,0.14847862720489502,0.8399285078048706
0.8480761647224426,0.13860295712947845,0.013320897705852985
0.003876535454764962,0.07827310264110565,0.9178503751754761
0.517902672290802,0.40290001034736633,0.07919735461473465
0.0675412118434906,0.48856601119041443,0.4438927173614502
0.2951436936855316,0.6362237930297852,0.06863252818584442
0.3513469994068146,0.48520228266716003,0.16345065832138062
0.013811139389872551,0.15821056067943573,0.8279783725738525
0.01590157113969326,0.1261703222990036,0.8579280972480774
0.6886692047119141,0.278189480304718,0.0331413634121418
0.5854363441467285,0.38641253113746643,0.028151141479611397
0.12227027118206024,0.45203346014022827,0.4256962537765503
0.07030048221349716,0.5066455006599426,0.423054039478302
0.07191704213619232,0.7163259983062744,0.21175691485404968
0.8153099417686462,0.16976752877235413,0.014922565780580044
0.8532087802886963,0.12431693822145462,0.022474221885204315
0.01560234371572733,0.2846823036670685,0.6997153162956238
0.6110370755195618,0.3332393765449524,0.05572349205613136
0.08075349777936935,0.4031619131565094,0.5160845518112183
0.003000196535140276,0.039225321263074875,0.9577744603157043
0.3178652822971344,0.43479493260383606,0.24733977019786835
0.06741858273744583,0.6255770921707153,0.30700430274009705
0.3424510955810547,0.49301037192344666,0.16453851759433746
0.3800356984138489,0.4984148442745209,0.12154942005872726
0.48414018750190735,0.44051679968833923,0.07534299790859222
0.012247854843735695,0.1547725647687912,0.8329796195030212
0.8671242594718933,0.12086287140846252,0.012012884952127934
0.3252168595790863,0.6153561472892761,0.05942695215344429
0.514535129070282,0.4266470968723297,0.05881776660680771
0.7065746784210205,0.2592291831970215,0.03419612720608711
0.03812405839562416,0.5765460133552551,0.3853299915790558
0.16514356434345245,0.43289679288864136,0.4019595980644226
0.014067820273339748,0.13513121008872986,0.8508009314537048
0.01445042621344328,0.337171733379364,0.6483778953552246
0.029460322111845016,0.2342299371957779,0.7363097071647644
0.006621228996664286,0.5398472547531128,0.45353156328201294
0.7958332896232605,0.18698632717132568,0.01718040183186531
0.2529413402080536,0.43265190720558167,0.3144068419933319
0.24357421696186066,0.499851256608963,0.25657448172569275
0.1372903436422348,0.6557804346084595,0.20692919194698334
0.5011928677558899,0.37462425231933594,0.12418293207883835
0.013213559985160828,0.4588049650192261,0.5279814600944519
0.02746179699897766,0.1654750555753708,0.8070631623268127
0.509609580039978,0.3484211564064026,0.14196932315826416
0.11484325677156448,0.5808124542236328,0.3043442666530609
0.25823310017585754,0.5415320992469788,0.20023488998413086
0.6095929741859436,0.35606494545936584,0.034342147409915924
0.8648852705955505,0.11892077326774597,0.0161939337849617
0.5561789274215698,0.39846986532211304,0.04535124450922012
0.8872920274734497,0.10245685279369354,0.010251114144921303
0.6359385848045349,0.31905972957611084,0.04500167816877365
0.9588940143585205,0.03442971780896187,0.006676300894469023
0.6578384041786194,0.3018719553947449,0.04028956964612007
0.09366859495639801,0.6513022184371948,0.2550291419029236
0.005971299484372139,0.12790174782276154,0.8661270141601562
0.06525041162967682,0.2912502586841583,0.6434993147850037
0.011402297765016556,0.5672360062599182,0.4213617444038391
0.6699299216270447,0.3021918833255768,0.027878163382411003
0.4304521381855011,0.3959091007709503,0.17363877594470978
0.06532216817140579,0.4752335548400879,0.4594443440437317
0.033026017248630524,0.23862135410308838,0.7283526659011841
0.48514094948768616,0.4752325713634491,0.03962643817067146
0.01587263122200966,0.18171215057373047,0.8024151921272278
0.23220700025558472,0.44190722703933716,0.32588574290275574
0.031391214579343796,0.2245488464832306,0.7440599799156189
0.9231482744216919,0.07006644457578659,0.006785188335925341
0.0719747394323349,0.532881498336792,0.39514368772506714
0.011204313486814499,0.4173677861690521,0.5714278817176819
0.6403613090515137,0.3157070577144623,0.04393160343170166
0.19504481554031372,0.4807851314544678,0.3241700232028961
0.5826051831245422,0.3626869022846222,0.05470792576670647
0.8946565985679626,0.09625159949064255,0.00909180473536253
0.022020248696208,0.15044447779655457,0.8275353312492371
0.7633970379829407,0.21420761942863464,0.02239532209932804
0.7325184941291809,0.23199187219142914,0.035489559173583984
0.9543601274490356,0.040065016597509384,0.005574866663664579
0.005196819547563791,0.040091853588819504,0.9547113180160522
0.5972825884819031,0.3246804475784302,0.07803688943386078
0.003263388993218541,0.11660243570804596,0.8801341652870178
0.8044156432151794,0.17106424272060394,0.0245201513171196
0.4576936364173889,0.4972934126853943,0.04501291364431381
0.6186362504959106,0.35579490661621094,0.025568831712007523
0.006548304110765457,0.1880410611629486,0.805410623550415
0.00855755340307951,0.14075234532356262,0.8506901860237122
0.012386471964418888,0.266017347574234,0.7215962409973145
0.011877165175974369,0.19750921428203583,0.79061359167099
0.3417374789714813,0.5361992120742798,0.12206335365772247
0.2691402733325958,0.5357022285461426,0.19515757262706757
0.0682259202003479,0.36794814467430115,0.5638259649276733
0.006421481724828482,0.06532254815101624,0.9282559156417847
0.4453602135181427,0.4521225690841675,0.10251722484827042
0.583685040473938,0.39328494668006897,0.023029984906315804
0.5063526034355164,0.43843531608581543,0.05521218106150627
0.013186734169721603,0.12918925285339355,0.8576239943504333
0.38584423065185547,0.5635379552841187,0.05061781033873558
0.6732921004295349,0.2745703458786011,0.05213761329650879
0.012575674802064896,0.11911877989768982,0.8683055639266968
0.0064525301568210125,0.18409983813762665,0.8094475865364075
0.5357649326324463,0.4173417389392853,0.04689328372478485
0.7555410265922546,0.21374420821666718,0.030714714899659157
0.8185963034629822,0.16497083008289337,0.016432946547865868
0.0027863907162100077,0.03238185495138168,0.9648317694664001
0.01707788184285164,0.20744869112968445,0.775473415851593
0.004374602809548378,0.04008051007986069,0.9555448889732361
0.2504540681838989,0.5553804039955139,0.19416561722755432
0.8609529137611389,0.12396782636642456,0.015079250559210777
0.7983812689781189,0.18372651934623718,0.0178922601044178
0.5262805223464966,0.355020135641098,0.11869942396879196
0.5352541208267212,0.39665746688842773,0.06808841973543167
0.5852593779563904,0.36750560998916626,0.04723498597741127
0.5923612117767334,0.3569577634334564,0.05068109929561615
0.015662578865885735,0.08741390705108643,0.8969234824180603
0.003909208811819553,0.09662524610757828,0.8994655013084412
0.9116523265838623,0.08149376511573792,0.006853977683931589
0.6149616837501526,0.30240151286125183,0.08263679593801498
0.003767141606658697,0.0982666164636612,0.8979662656784058
0.61198890209198,0.34749412536621094,0.040516991168260574
0.22529472410678864,0.5233092904090881,0.25139597058296204
0.31152260303497314,0.5152777433395386,0.1731995791196823
0.4723474979400635,0.4063740372657776,0.12127846479415894
0.743065357208252,0.23195424675941467,0.024980446323752403
0.34714195132255554,0.497361421585083,0.15549662709236145
0.044907957315444946,0.3803895115852356,0.5747025012969971
0.004982740618288517,0.027699440717697144,0.9673178195953369
0.37069663405418396,0.4002387821674347,0.22906458377838135
0.5449971556663513,0.3539094030857086,0.10109342634677887
0.008807373233139515,0.17975585162639618,0.8114367723464966
0.0666160136461258,0.3447912633419037,0.5885927677154541
0.03580787032842636,0.35488805174827576,0.6093041300773621
0.6448690891265869,0.298397958278656,0.05673302710056305
0.6840978860855103,0.2685430347919464,0.047359127551317215
0.0742555782198906,0.3536677658557892,0.5720767378807068
0.5384865999221802,0.4024501442909241,0.05906331539154053
0.33835625648498535,0.5616362690925598,0.10000744462013245
0.9438868165016174,0.05019615963101387,0.005917074624449015
0.940530002117157,0.053441647440195084,0.006028318777680397
0.7543211579322815,0.22476699948310852,0.020911836996674538
0.004456526134163141,0.058365222066640854,0.9371783137321472
0.830302357673645,0.1573883295059204,0.012309294193983078
0.014972999691963196,0.24250008165836334,0.7425268888473511
0.49215611815452576,0.39690330624580383,0.11094064265489578
0.43616366386413574,0.4862019717693329,0.07763441652059555
0.003166790818795562,0.03406095877289772,0.9627723097801208
0.0032540762331336737,0.01674838364124298,0.9799975156784058
0.6652105450630188,0.28525862097740173,0.04953091964125633
0.9183974862098694,0.07479109615087509,0.00681134732440114
0.5842163562774658,0.38327810168266296,0.03250555321574211
0.17279085516929626,0.5408124923706055,0.28639665246009827
0.7459782958030701,0.22135092318058014,0.032670777291059494
0.09119802713394165,0.3873058259487152,0.5214961171150208
0.17621196806430817,0.6046528816223145,0.21913518011569977
0.006626507733017206,0.07355034351348877,0.919823169708252
0.22916723787784576,0.7046471834182739,0.06618551909923553
0.009056203067302704,0.3197988271713257,0.6711450219154358
0.005163210444152355,0.026118792593479156,0.9687180519104004
0.037337638437747955,0.34207653999328613,0.6205857992172241
0.5595417022705078,0.37272095680236816,0.0677374079823494
0.017631763592362404,0.15645599365234375,0.8259122371673584
0.19686882197856903,0.6661176085472107,0.13701355457305908
0.4178728461265564,0.46274882555007935,0.11937838047742844
0.3715090751647949,0.45684996247291565,0.17164093255996704
0.013316111639142036,0.14688442647457123,0.8397994637489319
