base_nb_neg,base_nb_neu,base_nb_pos
0.5401161820390226,0.273514457782855,0.18636936017812233
0.3198403271783827,0.4317774771931523,0.24838219562846495
0.33423840059223336,0.46645807709415416,0.1993035223136124
0.3445978469199147,0.3290906072635426,0.32631154581654276
0.2812910821846307,0.3909293469218279,0.3277795708935413
0.6115809430291613,0.21917608773856148,0.16924296923227722
0.27123129744354013,0.3771635710085115,0.35160513154794837
0.44697196060707023,0.26590658681901536,0.28712145257391436
0.346651924658239,0.3391595989059493,0.31418847643581166
0.2414220867325,0.421796058799017,0.33678185446848297
0.44300307879359985,0.36987644713301077,0.18712047407338944
0.3392525940951477,0.29328884995320076,0.36745855595165167
0.4519911172422836,0.32957774069588996,0.21843114206182662
0.22603084311362465,0.48286129901085256,0.2911078578755228
0.30340480106592393,0.4416146603027302,0.2549805386313459
0.3137317292883205,0.40483549367525296,0.2814327770364264
0.5497902855082238,0.27224500441994715,0.17796471007182893
0.3450439754877417,0.4243112817742508,0.23064474273800756
0.32229604614742985,0.4049574112744473,0.2727465425781228
0.2325276880344385,0.5215767126044771,0.24589559936108435
0.35069372513177666,0.42190482485352815,0.2274014500146951
0.3357828425035438,0.34564978090019965,0.31856737659625656
0.29535792285937196,0.33141577846294723,0.3732262986776807
0.28564078194012954,0.3859227799071192,0.3284364381527513
0.29780725955779186,0.49466956692062614,0.20752317352158206
0.36412529673089766,0.36264936655753216,0.27322533671157023
0.6358473678411335,0.2036446891632233,0.1605079429956433
0.38872610248433065,0.3816870549590536,0.2295868425566158
0.2587515635914819,0.5130078425263116,0.22824059388220644
0.2456415103240611,0.23781643913644657,0.5165420505394924
0.20448036991062565,0.2582662391831589,0.5372533909062155
0.4918312655437496,0.22816095802359684,0.2800077764326535
0.3199177894698873,0.3145612116598749,0.3655209988702379
0.19688913209957434,0.25885108689106756,0.544259781009358
0.3794115178747573,0.3783259158540341,0.24226256627120865
0.346206963722635,0.2101225910617232,0.44367044521564186
0.4493079322451925,0.3357875199923805,0.21490454776242696
0.25396716342684234,0.5435158582258749,0.20251697834728266
0.25634119371781355,0.48394748070398724,0.25971132557819926
0.4271477604902458,0.31471255251320074,0.2581396869965534
0.16600047539594975,0.2334381155987295,0.6005614090053207
0.36179370221851553,0.34711033960580295,0.2910959581756815
0.20429168988140953,0.23223813335793353,0.563470176760657
0.3933939894209245,0.2092613229334677,0.39734468764560765
0.30797481544152805,0.42303649661794823,0.26898868794052366
0.559654374579154,0.26534173059096283,0.17500389482988327
0.26587422631000407,0.3113453420574184,0.4227804316325775
0.33992916922154726,0.35488820455864284,0.3051826262198098
0.28841658377601553,0.5125098142679793,0.19907360195600513
0.24936194935055186,0.44679527056471513,0.303842780084733
0.25956208071934067,0.5324613472039609,0.2079765720766984
0.32317719803279854,0.28638463735868375,0.3904381646085177
0.5009643623928783,0.20357523731011146,0.29546040029701015
0.25325851472506417,0.5210925338222424,0.22564895145269354
0.4335455856368846,0.29952127728722305,0.2669331370758923
0.28892576768624917,0.4894231401212496,0.22165109219250118
0.20087253173307254,0.22615100764812632,0.5729764606188011
0.27742453829996266,0.29430974692173234,0.428265714778305
0.37937546896110663,0.31939994506899305,0.3012245859699003
0.23945861420325756,0.5592327990557996,0.20130858674094293
0.21390410735960771,0.22748333764406675,0.5586125549963256
0.24001780532362005,0.5541883648838409,0.20579382979253902
0.20334149421663444,0.4145457806782312,0.38211272510513433
0.20145111581837372,0.5807090016041646,0.21783988257746165
0.2600850414885812,0.5062542188049934,0.2336607397064255
0.39097379343723654,0.23232379080478432,0.37670241575797914
0.323750044588281,0.4467912767408827,0.22945867867083639
0.36288694522489917,0.3142416104229195,0.3228714443521814
0.1646885524120044,0.21358227384894518,0.6217291737390505
0.3550331283664583,0.21030624438488082,0.4346606272486607
0.5307795301131883,0.28883137217549515,0.18038909771131648
0.24786687859689552,0.3615240871165954,0.3906090342865091
0.3199891648685671,0.41459516206118646,0.2654156730702465
0.1870891722238544,0.5856945692844936,0.22721625849165195
0.3570607832008652,0.38072606572739925,0.26221315107173543
0.3037895607016034,0.384757512825569,0.31145292647282763
0.45144558941843965,0.3164498757925702,0.23210453478899012
0.18240757457701273,0.39900210375065304,0.4185903216723343
0.30965312163487735,0.38465982950810074,0.3056870488570219
0.3060456850359639,0.31242913518822457,0.38152517977581163
0.3901208327296485,0.3116418662655616,0.2982373010047899
0.2805914009083196,0.3001391779017071,0.41926942118997335
0.5966163230015126,0.22058545755743722,0.18279821944105012
0.3799497608984582,0.38105507472236255,0.23899516437917914
0.16380085103736425,0.2158312911531357,0.6203678578095002
0.23638001681218251,0.3531070175866149,0.41051296560120254
0.5944318338311956,0.2239519791647741,0.18161618700403026
0.48933602905992035,0.3181818019721902,0.19248216896788942
0.25331938813979776,0.47531695208381386,0.2713636597763883
0.5642261865536337,0.2621116498955805,0.17366216355078576
0.2549781293267023,0.4917284116722121,0.2532934590010856
0.4025173495531271,0.29530927484570674,0.30217337560116597
0.5937942204888957,0.2242334673470419,0.18197231216406248
0.3374416516803574,0.30512246110567703,0.3574358872139655
0.3143725997941232,0.46668146641559516,0.21894593379028163
0.2848039472654371,0.2328980490467949,0.4822980036877679
0.41584752423979837,0.34366648803832506,0.24048598772187663
0.4968319968278035,0.280971360876081,0.2221966422961155
0.19428154618296697,0.5134498883173036,0.29226856549972935
0.24170171084853126,0.45580810921868414,0.30249017993278454
0.28536260075094205,0.5124546719359427,0.20218272731311518
0.4174645730618821,0.3004335509733712,0.28210187596474673
0.3365780859311644,0.45591258502587767,0.207509329042958
0.17618292106150968,0.2091794994191222,0.6146375795193681
0.19168671118921388,0.5603186634008789,0.24799462540990722
0.30502182670576206,0.2877754718361545,0.4072027014580834
0.22937255355296787,0.3533539987491006,0.4172734476979315
0.17265450741356742,0.23718432915525464,0.590161163431178
0.3361824885133344,0.4089202521052413,0.25489725938142443
0.18990859937828572,0.6105818380648783,0.199509562556836
0.20197968602612476,0.258285646722168,0.5397346672517072
0.3498165706798191,0.3318026719603833,0.3183807573597977
0.38419996672742907,0.31265822370233187,0.303141809570239
0.2298466756356171,0.2846813540186491,0.48547197034573375
0.5180011481730004,0.29906974125902946,0.1829291105679702
0.24190709591224197,0.27676188076537417,0.4813310233223838
0.3296896508486205,0.44216118680688343,0.22814916234449603
0.4172684990251484,0.21496443670144455,0.36776706427340716
0.2594617117162431,0.5139539475192116,0.22658434076454523
0.5021539039164307,0.24861729364309432,0.24922880244047504
0.5043399490336852,0.2903300990776699,0.20532995188864497
0.25147459990502724,0.2972513237335515,0.4512740763614213
0.18515294071169647,0.48448413424369197,0.3303629250446115
0.32553629689821656,0.4192524325982016,0.2552112705035818
0.17794399071206077,0.24279223950086432,0.579263769787075
0.3827105876902271,0.31123913096158706,0.30605028134818585
0.22956494685328124,0.3593147420220223,0.4111203111246965
0.3021080065577476,0.4135179866298968,0.2843740068123556
0.3280220638052253,0.4559717314118176,0.21600620478295693
0.2838675346567705,0.460834926647883,0.2552975386953465
0.44114440500154617,0.35248016461257486,0.20637543038587902
0.18568869827036352,0.3065932354098081,0.5077180663198283
0.19540084548162645,0.5980299059332379,0.2065692485851357
0.24276284319567146,0.40017782587044665,0.3570593309338818
0.35933082117903636,0.3053626207988963,0.3353065580220673
0.46476131674879456,0.34219061749624574,0.19304806575495978
0.31585709420749175,0.4159230750554241,0.26821983073708416
0.5805638549187401,0.2457992509547725,0.1736368941264875
0.6255074167048159,0.1945334605768255,0.17995912271835862
0.3439075250450817,0.41519770501149467,0.24089476994342357
0.24906358833599246,0.4849755407444275,0.26596087091957993
0.309726921185746,0.36150337499998314,0.32876970381427084
0.6064526627744079,0.21981456562152285,0.17373277160406936
0.624085125352055,0.21416425643903636,0.16175061820890865
0.5389130128104667,0.27187066978734153,0.18921631740219197
0.2606498825849488,0.31570267656434764,0.4236474408507035
0.2585780559025817,0.512375448353547,0.22904649574387134
0.25726859323666434,0.5045797374145325,0.23815166934880308
0.1807123208081032,0.35218649244578426,0.46710118674611256
0.21620698406318972,0.3285093346289267,0.45528368130788355
0.1871830833543388,0.6140136564409063,0.19880326020475492
0.4839134466908106,0.3371930177015906,0.17889353560759874
0.39214864471297894,0.341128907332993,0.26672244795402805
0.23381428648585137,0.5638882561374762,0.20229745737667257
0.22100682869593571,0.32545573131967764,0.4535374399843866
0.5536579247278848,0.24794520979336326,0.19839686547875188
0.39572383906928504,0.2860872516281371,0.3181889093025777
0.2327200846450276,0.5661034547634834,0.201176460591489
0.2530194229171665,0.2508051363251592,0.4961754407576743
0.2689383726952783,0.43496301870254467,0.296098608602177
0.20416615534134785,0.24662843210333066,0.5492054125553214
0.22475691445326174,0.2935263273537188,0.4817167581930193
0.2812420259688582,0.36723724674106784,0.351520727290074
0.272629672125767,0.4670641538698321,0.26030617400440087
0.24590109625040532,0.44035970363305293,0.3137392001165417
0.19970351411327592,0.5922473003741523,0.20804918551257195
0.4443551788551971,0.3680122993818278,0.18763252176297518
0.36056999946247653,0.299512240590337,0.3399177599471865
0.31929518051191585,0.38761822463180673,0.2930865948562774
0.5706603805747933,0.24509546323998374,0.184244156185223
0.3767276499336143,0.28480148000084127,0.3384708700655445
0.2780076957633025,0.33422529083606195,0.3877670134006356
0.2513169669862275,0.2424676824872979,0.5062153505264745
0.4652542284364937,0.29402670859939406,0.24071906296411227
0.5125215426042944,0.30422734904354487,0.18325110835216063
0.4582840788924235,0.33081410760461033,0.21090181350296613
0.6500569073417793,0.1911107073135072,0.15883238534471353
0.3254745970433937,0.4449096698208202,0.2296157331357861
0.2997906105039082,0.3551067124053519,0.3451026770907399
0.2880087703436509,0.24664601011411916,0.46534521954222996
0.6007071964750784,0.22702198669505347,0.17227081682986822
0.2799036783245367,0.49547008267205517,0.2246262390034081
0.31710166022749664,0.44852660998844057,0.2343717297840627
0.2096078785002445,0.28629898875284865,0.5040931327469068
0.20349395357141076,0.23024543273130407,0.5662606136972852
0.23913120065658997,0.293684810573272,0.46718398877013806
0.3770637107176831,0.2821976366898086,0.34073865259250835
0.5102172400359731,0.30550355979790617,0.18427920016612068
0.23155395077461788,0.5670207375701912,0.20142531165519093
0.5572670271572798,0.2677584557159311,0.17497451712678896
0.3713374695287119,0.35078707674121157,0.2778754537300765
0.26358685502915147,0.34095235641999605,0.39546078855085237
0.5463679814808529,0.23307884164617826,0.22055317687296885
0.34187933369146967,0.26924875150907435,0.3888719147994561
0.4641681570051551,0.32276243806345467,0.21306940493139026
0.5120423117625198,0.29816372139889796,0.18979396683858227
0.26707369799254166,0.39986864065376476,0.3330576613536935
0.5485970135697104,0.2735384567605382,0.17786452966975147
0.23193752667488107,0.5654719874566803,0.2025904858684387
0.19509470007921403,0.6009885047333066,0.20391679518747938
0.49488788305617026,0.2698327807744532,0.23527933616937652
0.18841473213413956,0.47786620299935734,0.3337190648665031
0.39493613590299653,0.4057762295324818,0.19928763456452167
0.46668781471591925,0.3325564675654727,0.200755717718608
0.5633265270665386,0.262847090172364,0.17382638276109738
0.23657558515848215,0.3778813005308821,0.3855431143106357
0.1913962484453113,0.6075484887455853,0.2010552628091034
0.37578448813366694,0.20910259217142022,0.41511291969491293
0.6234735620214451,0.20888693629137484,0.16763950168718003
0.23670150167713122,0.5304150628435497,0.2328834354793192
0.6411208900268068,0.19405804323821543,0.16482106673497773
0.20072201426102165,0.2746164125567386,0.5246615731822397
0.2089737551580843,0.2611119780305765,0.5299142668113392
0.3124049674138653,0.32410229192637857,0.3634927406597562
0.25985894937806375,0.3743464172973915,0.3657946333245447
0.31519391373317873,0.44057019471222053,0.24423589155460065
0.2227115098012794,0.5348012324794208,0.24248725771929974
0.23310140720415015,0.5639671275723142,0.20293146522353567
0.36298115126093594,0.2848954530929456,0.35212339564611844
0.5386466763265334,0.2817542079230528,0.17959911575041387
0.3739128590453774,0.32649394732738357,0.299593193627239
0.28303675129208355,0.4647778338060977,0.25218541490181867
0.22879919117273098,0.24393548236384188,0.5272653264634272
0.3961476821997442,0.306714832347178,0.2971374854530779
0.5978381794841154,0.22075438717915558,0.181407433336729
0.21981699549286396,0.2944831057535342,0.4856998987536018
0.2305553386263623,0.261776468332857,0.5076681930407807
0.4683945493369874,0.2179205356410329,0.3136849150219798
0.23157932838298664,0.5672148416684869,0.20120582994852643
0.45053980120032255,0.33499249046792867,0.21446770833174872
0.23875861324311734,0.440756286280297,0.32048510047658557
0.31969843492869904,0.4023065853746894,0.2779949796966117
0.20304205561748387,0.27789855440286876,0.5190593899796475
0.373088551431846,0.3939425714219992,0.23296887714615488
0.5550149794858849,0.2630968613136607,0.18188815920045445
0.41131910169381336,0.23137116260597854,0.3573097357002081
0.2470343134421846,0.2372158705352635,0.515749816022552
0.18776969648120992,0.6134072808386808,0.1988230226801093
0.19083295670154046,0.6087754563636076,0.20039158693485207
0.42432920922009165,0.38071032281514894,0.19496046796475947
0.23200811955229356,0.5503312395889796,0.2176606408587268
0.19128636139017827,0.34255387452867664,0.46615976408114523
0.49529650280288584,0.24865385078423932,0.256049646412875
0.47646128186176073,0.2956127808402305,0.2279259372980087
0.195936414257886,0.2576192903626703,0.5464442953794438
0.16594330692896944,0.23754553048388455,0.596511162587146
0.630777111626448,0.19374728111459102,0.17547560725896097
0.19407978532351744,0.5968200115672133,0.20910020310926924
0.2588952332658811,0.5156042693889985,0.22550049734512032
0.2736011215009723,0.46039757162247325,0.26600130687655443
0.19899436745469648,0.5945203906842216,0.20648524186108183
0.20092791647541694,0.22653303934332258,0.5725390441812604
0.16249390528757282,0.20968589379962735,0.6278202009127999
0.23881309582500002,0.4876799782446871,0.2735069259303128
0.5818035790287283,0.2452610541229263,0.1729353668483454
0.39982613137881895,0.38193906895993107,0.21823479966125
0.48537829674758204,0.317597765948907,0.19702393730351084
0.6340109517663485,0.1930960098454963,0.17289303838815534
0.2316985940139314,0.5600572700320162,0.20824413595405233
0.18633245342983162,0.6137409643051649,0.19992658226500346
0.2890756964631241,0.4279408105886112,0.2829834929482647
0.2589616127853034,0.5152814846245033,0.2257569025901933
0.2431168715504005,0.5530121160122717,0.20387101243732775
0.29472763252781414,0.32365583755025135,0.3816165299219344
0.5640502959728565,0.26226113502695986,0.17368856900018365
0.3914358293812287,0.34659949081342034,0.26196467980535093
0.24951641592670906,0.2665860849687636,0.4838974991045272
0.434484641492661,0.366491150141922,0.1990242083654169
0.20110931826209905,0.22599724597824705,0.5728934357596538
0.4904402387246066,0.29191414406314015,0.21764561721225342
0.2015521069088695,0.22812584632270386,0.5703220467684266
0.3507054585420946,0.3651005097420783,0.28419403171582713
0.22218743450346579,0.3496316897140657,0.4281808757824685
0.2648135147013424,0.4639042210125619,0.27128226428609564
0.5920607632512426,0.23429979831485873,0.1736394384338987
0.2927712798843227,0.39696495791429764,0.3102637622013797
0.5505985020658272,0.26754482499751847,0.18185667293665445
0.21517934111940928,0.2317111266242661,0.5531095322563245
0.25058703878252514,0.4654363082383651,0.2839766529791097
0.26357575577645564,0.39333987490347916,0.3430843693200652
0.2857679679398863,0.4848500654788661,0.22938196658124765
0.3880792867436787,0.3678679575661269,0.2440527556901944
0.2819149122501691,0.3151629750418897,0.40292211270794115
0.2107965617821634,0.4445032675083045,0.3447001707095321
0.3786569423349722,0.29313564987613594,0.3282074077888918
0.41798679781425097,0.38288912735042413,0.19912407483532493
0.24237898008075287,0.5327006519669586,0.22492036795228862
0.2753045992162358,0.5007866573962652,0.22390874338749914
0.19667035162053306,0.22134442271539995,0.581985225664067
0.440251176537008,0.2756751155490818,0.28407370791391023
0.6499756732759214,0.19117666627276558,0.1588476604513129
0.34359279706727613,0.41581288027353724,0.24059432265918662
0.22722023017866388,0.29338810598715587,0.4793916638341803
0.6114569874005844,0.21922397484002953,0.16931903775938603
