enhanced_svm_neg,enhanced_svm_neu,enhanced_svm_pos
0.2634117355975953,0.38802544073857004,0.34856282366383473
0.33873753983930194,0.36039756792950883,0.3008648922311892
0.16465223120612266,0.1501114549670938,0.6852363138267835
0.3472827441311734,0.40317697359706245,0.24954028227176417
0.19718112938803162,0.6338980727620922,0.16892079784987624
0.3274036247612842,0.2877610556423569,0.3848353195963589
0.6154137466819639,0.2787416882344255,0.10584456508361052
0.5604952712255906,0.26911559025633575,0.1703891385180737
0.2776166184873177,0.17238614782420544,0.5499972336884767
0.3029176900176085,0.36537045148731523,0.33171185849507634
0.2985106882557954,0.22232673555701327,0.4791625761871913
0.2910432644412528,0.36224002254757337,0.34671671301117374
0.4615774293807078,0.17184403692230463,0.3665785336969877
0.2329462050678896,0.6144728487672113,0.15258094616489898
0.4871470754305023,0.2076580884789083,0.30519483609058945
0.6257347129062707,0.2545329651650767,0.11973232192865266
0.14296675393373298,0.43956807986470875,0.41746516620155827
0.1040707314304629,0.410027366759248,0.4859019018102891
0.28917302232987036,0.32763145327212073,0.38319552439800875
0.08471606530168593,0.39316303356503624,0.5221209011332778
0.6546134829573359,0.20858615638766825,0.13680036065499573
0.18484142152138167,0.3713905910915903,0.44376798738702794
0.38378536180202655,0.3831444114573026,0.23307022674067077
0.47454218918714336,0.3925956241901326,0.13286218662272403
0.3971237973460406,0.3433569809938007,0.25951922166015884
0.3327719248769895,0.483006050845889,0.18422202427712156
0.06952240897803631,0.24590617698302517,0.6845714140389385
0.35766752281889236,0.44181963696233356,0.20051284021877408
0.2709809164984636,0.33237792163713936,0.3966411618643971
0.4398477262509602,0.34175516007246404,0.21839711367657577
0.37816857657092967,0.4239492939258806,0.19788212950318973
0.5119156878120976,0.3097303664499071,0.17835394573799526
0.4647743396893307,0.36304368139936394,0.17218197891130532
0.4564645614198228,0.23451000238547035,0.30902543619470674
0.41102202958595596,0.3177734026257071,0.271204567788337
0.31409494275148947,0.4008656820586512,0.28503937518985933
0.33438376184355023,0.3304275950468669,0.3351886431095828
0.33186345245057775,0.25058518298479593,0.4175513645646264
0.6126135922732672,0.3192095236020858,0.06817688412464704
0.5927050389978563,0.2887328563376854,0.1185621046644582
0.3977608334358546,0.1929575530642922,0.40928161349985326
0.24886916077212815,0.444871951529676,0.30625888769819587
0.13741773971442323,0.3610977715046861,0.5014844887808907
0.17292635563446668,0.34500856748011893,0.48206507688541433
0.16765156643631918,0.3876987935296903,0.44464964003399066
0.4071331639486858,0.42804825895232157,0.16481857709899256
0.4329841267669111,0.3927635648452564,0.17425230838783257
0.5619115487102264,0.3555310602174422,0.08255739107233138
0.19464524270035083,0.6560713448320863,0.14928341246756296
0.2359979649362921,0.29389063287677847,0.4701114021869294
0.35485409724365086,0.22476403235187545,0.4203818704044736
0.42672016959607556,0.2598040174899206,0.31347581291400395
0.3054843915918658,0.3932808491094152,0.301234759298719
0.3215095403543837,0.31141037658389437,0.36708008306172196
0.21764565959734614,0.4449716307659872,0.33738270963666656
0.2771819663396027,0.32942391393657455,0.39339411972382277
0.2827645930052748,0.39317173121083143,0.32406367578389367
0.2328104091187078,0.4117910953229894,0.3553984955583029
0.290928907555409,0.45881071345112173,0.2502603789934693
0.3377976413838698,0.39402745333510086,0.26817490528102933
0.3620054492218089,0.5480024002030416,0.08999215057514953
0.5247253512016731,0.32162193668349215,0.15365271211483472
0.5012041888524013,0.3434654413698443,0.15533036977775444
0.29319595812164534,0.5725465291834358,0.13425751269491878
0.41209155741233056,0.31119307541908336,0.276715367168586
0.40312468483188935,0.2917407019713609,0.30513461319674984
0.26092163070683905,0.26495667094001457,0.4741216983531463
0.34547656137177246,0.4132311373388869,0.24129230128934068
0.36094114156338525,0.39904684419142694,0.24001201424518773
0.3705203020817142,0.34650332855295296,0.2829763693653328
0.624362392181288,0.2688835914624394,0.10675401635627259
0.569280536017686,0.2779785062542576,0.1527409577280565
0.6703634240123545,0.291925715081755,0.03771086090589049
0.33631936239781385,0.3474064324525874,0.3162742051495988
0.3029617193201363,0.3735991782148084,0.3234391024650551
0.5822166978944768,0.25092615474634167,0.16685714735918147
0.297032930431427,0.4615180119617161,0.2414490576068568
0.13982061516221314,0.5508864362741199,0.30929294856366696
0.08880282317831069,0.301904321710406,0.6092928551112832
0.2841993530082812,0.319950201565816,0.3958504454259027
0.18499106327400386,0.18632104207791547,0.6286878946480807
0.4356940384921051,0.23298798309116017,0.3313179784167348
0.33162782702494503,0.4176144693793406,0.25075770359571437
0.31956402274334467,0.40520446919707426,0.2752315080595811
0.3689716063482398,0.43242552838593146,0.19860286526582874
0.4766315704100924,0.3479859993213632,0.17538243026854425
0.30526246527905077,0.36388285697469364,0.33085467774625554
0.5473933382771242,0.2190960336130695,0.23351062810980622
0.35327793287434167,0.3419221174801959,0.3047999496454625
0.45138852916407285,0.42108365443596707,0.12752781639996003
0.3759008336982709,0.49950584073870924,0.12459332556301989
0.18698101272943302,0.4251613531620023,0.38785763410856455
0.5270804872377814,0.3077506011555499,0.16516891160666858
0.2787034927466633,0.35050826637084953,0.37078824088248724
0.3346368298110482,0.5237451127816998,0.14161805740725208
0.47085645452245367,0.32263404025489417,0.20650950522265202
0.2052943936494624,0.38696039797586274,0.407745208374675
0.35342272597132096,0.4143804028617794,0.23219687116689963
0.4937678249108024,0.3562563805779331,0.14997579451126444
0.6200427680761236,0.3031955172372701,0.07676171468660642
0.08882419967498117,0.49294749598260157,0.41822830434241737
0.24884607727619465,0.511877768787829,0.23927615393597645
0.36292557886724813,0.17903956075082864,0.4580348603819232
0.5754149547572154,0.15529598336997186,0.2692890618728127
0.23743536581489796,0.3637640356231547,0.3988005985619474
0.40716042591348056,0.25890278807767053,0.3339367860088491
0.1705136270798377,0.33285059258884714,0.4966357803313153
0.19136010169060214,0.2296840859185204,0.5789558123908775
0.2452945356485266,0.3237480804864494,0.4309573838650241
0.28560265539896595,0.43355919126752845,0.28083815333350554
0.4692421392083017,0.3402288242789337,0.19052903651276448
0.142998215478704,0.3828890996585882,0.4741126848627078
0.30255163544572466,0.37686919950081743,0.32057916505345785
0.4276744599358943,0.15016021128883317,0.42216532877527246
0.47546105781337256,0.37758515445865853,0.14695378772796894
0.4073832967919268,0.2949185151042071,0.29769818810386617
0.5594301670714392,0.2938491822783984,0.14672065065016227
0.25439671016162235,0.35023697337914206,0.39536631645923553
0.3724853730761322,0.32360126697425656,0.30391335994961116
0.29692468544200973,0.345005883030858,0.3580694315271323
0.10268362806657316,0.3141937185131573,0.5831226534202696
0.32547206703682185,0.24358453697702345,0.43094339598615483
0.315775746946884,0.43477168650364295,0.24945256654947315
0.3116168832997768,0.41385290780588496,0.27453020889433816
0.2587055910018393,0.44923603688368896,0.2920583721144716
0.21048166692844983,0.4435682575973469,0.34595007547420326
0.3951192794498397,0.4396843044520814,0.1651964160980789
0.08959887983089408,0.31381469638078635,0.5965864237883196
0.5421964665906818,0.4019267669428404,0.05587676646647785
0.2733132327969596,0.2586829725937372,0.468003794609303
0.4920169035597022,0.2698363196439946,0.23814677679630317
0.31713509560017816,0.4307656637370448,0.25209924066277706
0.2871235390611555,0.42620574756619095,0.28667071337265365
0.28180240949264473,0.4975745592942639,0.22062303121309138
0.5416843607110414,0.3837958507882635,0.07451978850069513
0.1938725366765047,0.46026500998362146,0.34586245333987387
0.12107732709800624,0.18982235268275005,0.6891003202192437
0.3726551194207364,0.3880902000879239,0.2392546804913397
0.25294865613573425,0.3886998755815987,0.3583514682826672
0.4084973952357351,0.27490912719122057,0.31659347757304435
0.21367590574163545,0.18294129072154725,0.6033828035368174
0.37471332435136023,0.1422854379937976,0.48300123765484215
0.26335058688606827,0.5282297190101156,0.20841969410381597
0.2106263414154271,0.4529647860651116,0.3364088725194613
0.2819816636930434,0.3309493597472064,0.3870689765597502
0.39078988151641086,0.34281533570627437,0.26639478277731476
0.17702832122797413,0.31765167333536604,0.5053200054366598
0.2688484432322141,0.22924228277373618,0.5019092739940497
0.3184674455906955,0.3213129851931757,0.3602195692161287
0.4878578947686366,0.3405422128760166,0.17159989235534684
0.4207114171962053,0.3861119779903124,0.1931766048134824
0.37054086937270014,0.387504444687208,0.24195468594009187
0.6140650459255239,0.15301748609630533,0.23291746797817067
0.2944552895278889,0.452405793682013,0.25313891679009826
0.3320079160265137,0.4276546124730093,0.240337471500477
0.3274479424488837,0.41002721401292985,0.26252484353818645
0.22898887002461107,0.40938416903215125,0.36162696094323765
0.41520988189605657,0.41342041997120965,0.1713696981327338
0.28655633668762825,0.4008196748537972,0.3126239884585745
0.4557099802706996,0.37575155756485845,0.16853846216444182
0.38363609899623885,0.28832910072053297,0.32803480028322823
0.2950697322988448,0.29286428896027417,0.4120659787408811
0.5394678018560324,0.2860985928987065,0.17443360524526122
0.2249900537277295,0.2638544725630957,0.5111554737091748
0.4705164793962139,0.3802200085134916,0.14926351209029448
0.22083564378444592,0.30445993327093956,0.4747044229446145
0.44623666630608677,0.23740043778140157,0.31636289591251165
0.155986686465317,0.3823750437929632,0.46163826974171984
0.2713711961944927,0.3231323351555822,0.4054964686499251
0.4100102830940865,0.35954499034392884,0.23044472656198475
0.3184524094960238,0.3674450875302082,0.31410250297376807
0.5195436886089542,0.2606296133645643,0.21982669802648147
0.23925058220402737,0.38757526826692,0.37317414952905253
0.36950469035175726,0.3252301050550191,0.30526520459322365
0.35769409857186196,0.41602672535688284,0.2262791760712552
0.296054150490257,0.43641835331755097,0.267527496192192
0.5287269518654139,0.3715675277803474,0.09970552035423881
0.24651920437546265,0.19743656958684336,0.5560442260376941
0.3835826304117369,0.3273305630904372,0.289086806497826
0.24770729998090107,0.3102682470607295,0.44202445295836945
0.4224199672517611,0.39865620013326325,0.17892383261497566
0.18967345405158645,0.4772505666280389,0.33307597932037475
0.27153565540723845,0.4652914971851391,0.2631728474076224
0.23366265432683794,0.3370902675926228,0.42924707808053936
0.23741921291357515,0.3564418234924437,0.4061389635939811
0.4564325402841413,0.2857484895712529,0.25781897014460575
0.43483295666281757,0.37500389962152597,0.1901631437156565
0.16723577104339077,0.3324676306731289,0.5002965982834802
